layer,fetch_mode,year,in_model_window,work_pages,work_records,work_exhausted,abstract_pages,abstract_records,abstracts_seen,abstract_pull_complete,count_saved,count_works
core_nn,works,1800,False,1,1,True,1,1,0,True,False,
core_nn,works,1801,False,1,1,True,1,1,0,True,False,
core_nn,works,1802,False,0,0,,0,0,0,,False,
core_nn,works,1803,False,0,0,,0,0,0,,False,
core_nn,works,1804,False,0,0,,0,0,0,,False,
core_nn,works,1805,False,0,0,,0,0,0,,False,
core_nn,works,1806,False,0,0,,0,0,0,,False,
core_nn,works,1807,False,0,0,,0,0,0,,False,
core_nn,works,1808,False,0,0,,0,0,0,,False,
core_nn,works,1809,False,0,0,,0,0,0,,False,
core_nn,works,1810,False,0,0,,0,0,0,,False,
core_nn,works,1811,False,0,0,,0,0,0,,False,
core_nn,works,1812,False,0,0,,0,0,0,,False,
core_nn,works,1813,False,0,0,,0,0,0,,False,
core_nn,works,1814,False,0,0,,0,0,0,,False,
core_nn,works,1815,False,0,0,,0,0,0,,False,
core_nn,works,1816,False,0,0,,0,0,0,,False,
core_nn,works,1817,False,0,0,,0,0,0,,False,
core_nn,works,1818,False,0,0,,0,0,0,,False,
core_nn,works,1819,False,0,0,,0,0,0,,False,
core_nn,works,1820,False,0,0,,0,0,0,,False,
core_nn,works,1821,False,0,0,,0,0,0,,False,
core_nn,works,1822,False,0,0,,0,0,0,,False,
core_nn,works,1823,False,0,0,,0,0,0,,False,
core_nn,works,1824,False,0,0,,0,0,0,,False,
core_nn,works,1825,False,0,0,,0,0,0,,False,
core_nn,works,1826,False,0,0,,0,0,0,,False,
core_nn,works,1827,False,1,1,True,1,1,0,True,False,
core_nn,works,1828,False,0,0,,0,0,0,,False,
core_nn,works,1829,False,0,0,,0,0,0,,False,
core_nn,works,1830,False,0,0,,0,0,0,,False,
core_nn,works,1831,False,0,0,,0,0,0,,False,
core_nn,works,1832,False,0,0,,0,0,0,,False,
core_nn,works,1833,False,0,0,,0,0,0,,False,
core_nn,works,1834,False,0,0,,0,0,0,,False,
core_nn,works,1835,False,0,0,,0,0,0,,False,
core_nn,works,1836,False,1,1,True,1,1,0,True,False,
core_nn,works,1837,False,0,0,,0,0,0,,False,
core_nn,works,1838,False,1,1,True,1,1,0,True,False,
core_nn,works,1839,False,0,0,,0,0,0,,False,
core_nn,works,1840,False,0,0,,0,0,0,,False,
core_nn,works,1841,False,0,0,,0,0,0,,False,
core_nn,works,1842,False,0,0,,0,0,0,,False,
core_nn,works,1843,False,1,1,True,1,1,0,True,False,
core_nn,works,1844,False,0,0,,0,0,0,,False,
core_nn,works,1845,False,1,3,True,1,3,0,True,False,
core_nn,works,1846,False,1,2,True,1,2,0,True,False,
core_nn,works,1847,False,1,1,True,1,1,0,True,False,
core_nn,works,1848,False,1,1,True,1,1,0,True,False,
core_nn,works,1849,False,1,2,True,1,2,0,True,False,
core_nn,works,1850,False,0,0,,0,0,0,,False,
core_nn,works,1851,False,1,2,True,1,2,0,True,False,
core_nn,works,1852,False,1,2,True,1,2,0,True,False,
core_nn,works,1853,False,0,0,,0,0,0,,False,
core_nn,works,1854,False,1,4,True,1,4,0,True,False,
core_nn,works,1855,False,0,0,,0,0,0,,False,
core_nn,works,1856,False,1,1,True,1,1,0,True,False,
core_nn,works,1857,False,1,1,True,1,1,0,True,False,
core_nn,works,1858,False,1,1,True,1,1,0,True,False,
core_nn,works,1859,False,1,2,True,1,2,0,True,False,
core_nn,works,1860,False,1,3,True,1,3,0,True,False,
core_nn,works,1861,False,1,1,True,1,1,0,True,False,
core_nn,works,1862,False,1,2,True,1,2,0,True,False,
core_nn,works,1863,False,0,0,,0,0,0,,False,
core_nn,works,1864,False,1,1,True,1,1,1,True,False,
core_nn,works,1865,False,1,1,True,1,1,0,True,False,
core_nn,works,1866,False,1,4,True,1,4,0,True,False,
core_nn,works,1867,False,1,3,True,1,3,0,True,False,
core_nn,works,1868,False,1,2,True,1,2,2,True,False,
core_nn,works,1869,False,1,1,True,1,1,0,True,False,
core_nn,works,1870,False,1,5,True,1,5,1,True,False,
core_nn,works,1871,False,1,2,True,1,2,0,True,False,
core_nn,works,1872,False,1,4,True,1,4,0,True,False,
core_nn,works,1873,False,1,5,True,1,5,0,True,False,
core_nn,works,1874,False,1,4,True,1,4,2,True,False,
core_nn,works,1875,False,1,5,True,1,5,0,True,False,
core_nn,works,1876,False,1,6,True,1,6,1,True,False,
core_nn,works,1877,False,1,4,True,1,4,0,True,False,
core_nn,works,1878,False,1,10,True,1,10,2,True,False,
core_nn,works,1879,False,1,3,True,1,3,0,True,False,
core_nn,works,1880,False,1,4,True,1,4,0,True,False,
core_nn,works,1881,False,1,6,True,1,6,2,True,False,
core_nn,works,1882,False,1,6,True,1,6,0,True,False,
core_nn,works,1883,False,1,7,True,1,7,1,True,False,
core_nn,works,1884,False,1,7,True,1,7,0,True,False,
core_nn,works,1885,False,1,6,True,1,6,0,True,False,
core_nn,works,1886,False,1,4,True,1,4,0,True,False,
core_nn,works,1887,False,1,5,True,1,5,0,True,False,
core_nn,works,1888,False,1,7,True,1,7,0,True,False,
core_nn,works,1889,False,1,8,True,1,8,2,True,False,
core_nn,works,1890,False,1,10,True,1,10,5,True,False,
core_nn,works,1891,False,1,1,True,1,1,1,True,False,
core_nn,works,1892,False,1,5,True,1,5,1,True,False,
core_nn,works,1893,False,1,9,True,1,9,1,True,False,
core_nn,works,1894,False,1,6,True,1,6,2,True,False,
core_nn,works,1895,False,1,4,True,1,4,2,True,False,
core_nn,works,1896,False,1,5,True,1,5,1,True,False,
core_nn,works,1897,False,1,4,True,1,4,1,True,False,
core_nn,works,1898,False,1,6,True,1,6,2,True,False,
core_nn,works,1899,False,1,48,True,1,48,26,True,False,
core_nn,works,1900,False,1,23,True,1,23,6,True,False,
core_nn,works,1901,False,1,33,True,1,33,2,True,False,
core_nn,works,1902,False,1,26,True,1,26,4,True,False,
core_nn,works,1903,False,1,34,True,1,34,2,True,False,
core_nn,works,1904,False,1,40,True,1,40,2,True,False,
core_nn,works,1905,False,1,30,True,1,30,0,True,False,
core_nn,works,1906,False,1,39,True,1,39,4,True,False,
core_nn,works,1907,False,1,10,True,1,10,2,True,False,
core_nn,works,1908,False,1,7,True,1,7,1,True,False,
core_nn,works,1909,False,1,10,True,1,10,1,True,False,
core_nn,works,1910,False,1,6,True,1,6,1,True,False,
core_nn,works,1911,False,1,9,True,1,9,4,True,False,
core_nn,works,1912,False,1,10,True,1,10,4,True,False,
core_nn,works,1913,False,1,9,True,1,9,2,True,False,
core_nn,works,1914,False,1,7,True,1,7,2,True,False,
core_nn,works,1915,False,1,3,True,1,3,1,True,False,
core_nn,works,1916,False,1,8,True,1,8,1,True,False,
core_nn,works,1917,False,1,7,True,1,7,0,True,False,
core_nn,works,1918,False,1,7,True,1,7,3,True,False,
core_nn,works,1919,False,1,9,True,1,9,1,True,False,
core_nn,works,1920,False,1,11,True,1,11,6,True,False,
core_nn,works,1921,False,1,9,True,1,9,1,True,False,
core_nn,works,1922,False,1,8,True,1,8,1,True,False,
core_nn,works,1923,False,1,10,True,1,10,1,True,False,
core_nn,works,1924,False,1,19,True,1,19,6,True,False,
core_nn,works,1925,False,1,14,True,1,14,1,True,False,
core_nn,works,1926,False,1,18,True,1,18,3,True,False,
core_nn,works,1927,False,1,15,True,1,15,6,True,False,
core_nn,works,1928,False,1,14,True,1,14,4,True,False,
core_nn,works,1929,False,1,14,True,1,14,7,True,False,
core_nn,works,1930,False,1,17,True,1,17,7,True,False,
core_nn,works,1931,False,1,15,True,1,15,5,True,False,
core_nn,works,1932,False,1,19,True,1,19,5,True,False,
core_nn,works,1933,True,1,21,True,1,21,6,True,False,
core_nn,works,1934,True,1,20,True,1,20,6,True,False,
core_nn,works,1935,True,1,23,True,1,23,6,True,False,
core_nn,works,1936,True,1,28,True,1,28,9,True,False,
core_nn,works,1937,True,1,12,True,1,12,0,True,False,
core_nn,works,1938,True,1,28,True,1,28,9,True,False,
core_nn,works,1939,True,1,25,True,1,25,9,True,False,
core_nn,works,1940,True,1,27,True,1,27,6,True,False,
core_nn,works,1941,True,1,24,True,1,24,11,True,False,
core_nn,works,1942,True,1,20,True,1,20,8,True,False,
core_nn,works,1943,True,1,23,True,1,23,8,True,False,
core_nn,works,1944,True,1,18,True,1,18,8,True,False,
core_nn,works,1945,True,1,24,True,1,24,5,True,False,
core_nn,works,1946,True,1,32,True,1,32,6,True,False,
core_nn,works,1947,True,1,29,True,1,29,10,True,False,
core_nn,works,1948,True,1,54,True,1,54,14,True,False,
core_nn,works,1949,True,1,61,True,1,61,22,True,False,
core_nn,works,1950,True,1,70,True,1,70,23,True,False,
core_nn,works,1951,True,1,67,True,1,67,30,True,False,
core_nn,works,1952,True,1,80,True,1,80,32,True,False,
core_nn,works,1953,True,1,88,True,1,88,37,True,False,
core_nn,works,1954,True,2,102,True,2,102,43,True,False,
core_nn,works,1955,True,2,121,True,2,121,55,True,False,
core_nn,works,1956,True,2,109,True,2,109,41,True,False,
core_nn,works,1957,True,2,111,True,2,111,44,True,False,
core_nn,works,1958,True,2,131,True,2,131,62,True,False,
core_nn,works,1959,True,2,176,True,2,176,75,True,False,
core_nn,works,1960,True,2,180,True,2,180,68,True,False,
core_nn,works,1961,True,3,229,True,3,229,97,True,False,
core_nn,works,1962,True,3,275,True,3,275,116,True,False,
core_nn,works,1963,True,4,314,True,4,314,113,True,False,
core_nn,works,1964,True,4,347,True,4,347,117,True,False,
core_nn,works,1965,True,5,422,True,5,422,167,True,False,
core_nn,works,1966,True,5,428,True,5,428,148,True,False,
core_nn,works,1967,True,5,479,True,5,479,172,True,False,
core_nn,works,1968,True,6,518,True,6,518,165,True,False,
core_nn,works,1969,True,6,546,True,6,546,184,True,False,
core_nn,works,1970,True,6,561,True,6,561,200,True,False,
core_nn,works,1971,True,6,549,True,6,549,191,True,False,
core_nn,works,1972,True,6,549,True,6,549,198,True,False,
core_nn,works,1973,True,5,484,True,5,484,188,True,False,
core_nn,works,1974,True,5,459,True,5,459,187,True,False,
core_nn,works,1975,True,6,521,True,6,521,191,True,False,
core_nn,works,1976,True,6,504,True,6,504,185,True,False,
core_nn,works,1977,True,6,568,True,6,568,209,True,False,
core_nn,works,1978,True,6,573,True,6,573,208,True,False,
core_nn,works,1979,True,5,495,True,5,495,187,True,False,
core_nn,works,1980,True,6,523,True,6,523,182,True,False,
core_nn,works,1981,True,6,553,True,6,553,191,True,False,
core_nn,works,1982,True,6,598,True,6,598,211,True,False,
core_nn,works,1983,True,7,650,True,7,650,252,True,False,
core_nn,works,1984,True,7,637,True,7,637,235,True,False,
core_nn,works,1985,True,8,703,True,8,703,250,True,False,
core_nn,works,1986,True,10,923,True,10,923,401,True,False,
core_nn,works,1987,True,12,1149,True,12,1149,509,True,False,
core_nn,works,1988,True,17,1659,True,17,1659,742,True,False,
core_nn,works,1989,True,21,2069,True,21,2069,1159,True,False,
core_nn,works,1990,True,28,2753,True,28,2753,1377,True,False,
core_nn,works,1991,True,34,3332,True,34,3332,1840,True,False,
core_nn,works,1992,True,35,3446,True,35,3446,1779,True,False,
core_nn,works,1993,True,37,3607,True,37,3607,1625,True,False,
core_nn,works,1994,True,38,3789,True,38,3789,1808,True,False,
core_nn,works,1995,True,37,3617,True,37,3617,1684,True,False,
core_nn,works,1996,True,37,3628,True,37,3628,1706,True,False,
core_nn,works,1997,True,38,3775,True,38,3775,1669,True,False,
core_nn,works,1998,True,38,3790,True,38,3790,1719,True,False,
core_nn,works,1999,True,35,3460,True,35,3460,1694,True,False,
core_nn,works,2000,True,39,3886,True,39,3886,1970,True,False,
core_nn,works,2001,True,37,3621,True,37,3621,1767,True,False,
core_nn,works,2002,True,98,9778,True,98,9778,8048,True,False,
core_nn,works,2003,True,63,6288,True,63,6288,4426,True,False,
core_nn,works,2004,True,46,4582,True,46,4582,2501,True,False,
core_nn,works,2005,True,59,5835,True,59,5835,3488,True,False,
core_nn,works,2006,True,59,5872,True,59,5872,3310,True,False,
core_nn,works,2007,True,52,5187,True,52,5187,2909,True,False,
core_nn,works,2008,True,51,5082,True,51,5082,2941,True,False,
core_nn,works,2009,True,55,5421,True,55,5421,3063,True,False,
core_nn,works,2010,True,54,5393,True,54,5393,3211,True,False,
core_nn,works,2011,True,57,5683,True,57,5683,3240,True,False,
core_nn,works,2012,True,54,5321,True,54,5321,2828,True,False,
core_nn,works,2013,True,54,5377,True,54,5377,3086,True,False,
core_nn,works,2014,True,57,5645,True,57,5645,3299,True,False,
core_nn,works,2015,True,63,6236,True,63,6236,3828,True,False,
core_nn,works,2016,True,74,7322,True,74,7322,4681,True,False,
core_nn,works,2017,True,94,9305,True,94,9305,6311,True,False,
core_nn,works,2018,True,134,13380,True,134,13380,9375,True,False,
core_nn,works,2019,True,171,17088,True,171,17088,12624,True,False,
core_nn,works,2020,True,194,19355,True,194,19355,14696,True,False,
core_nn,works,2021,True,224,22318,True,224,22318,17745,True,False,
core_nn,works,2022,True,236,23538,True,236,23538,18296,True,False,
core_nn,works,2023,True,287,28700,True,287,28700,22531,True,False,
core_nn,works,2024,True,287,28679,True,287,28679,21567,True,False,
core_nn,works,2025,True,383,38274,True,383,38274,29398,True,False,
adjacent_ml,works,1800,False,1,4,True,1,4,1,True,False,
adjacent_ml,works,1801,False,0,0,,0,0,0,,False,
adjacent_ml,works,1802,False,0,0,,0,0,0,,False,
adjacent_ml,works,1803,False,0,0,,0,0,0,,False,
adjacent_ml,works,1804,False,0,0,,0,0,0,,False,
adjacent_ml,works,1805,False,1,2,True,1,2,0,True,False,
adjacent_ml,works,1806,False,0,0,,0,0,0,,False,
adjacent_ml,works,1807,False,0,0,,0,0,0,,False,
adjacent_ml,works,1808,False,0,0,,0,0,0,,False,
adjacent_ml,works,1809,False,0,0,,0,0,0,,False,
adjacent_ml,works,1810,False,0,0,,0,0,0,,False,
adjacent_ml,works,1811,False,0,0,,0,0,0,,False,
adjacent_ml,works,1812,False,0,0,,0,0,0,,False,
adjacent_ml,works,1813,False,0,0,,0,0,0,,False,
adjacent_ml,works,1814,False,0,0,,0,0,0,,False,
adjacent_ml,works,1815,False,1,3,True,1,3,0,True,False,
adjacent_ml,works,1816,False,0,0,,0,0,0,,False,
adjacent_ml,works,1817,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1818,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1819,False,0,0,,0,0,0,,False,
adjacent_ml,works,1820,False,0,0,,0,0,0,,False,
adjacent_ml,works,1821,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1822,False,0,0,,0,0,0,,False,
adjacent_ml,works,1823,False,0,0,,0,0,0,,False,
adjacent_ml,works,1824,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1825,False,0,0,,0,0,0,,False,
adjacent_ml,works,1826,False,1,3,True,1,3,0,True,False,
adjacent_ml,works,1827,False,0,0,,0,0,0,,False,
adjacent_ml,works,1828,False,0,0,,0,0,0,,False,
adjacent_ml,works,1829,False,0,0,,0,0,0,,False,
adjacent_ml,works,1830,False,1,1,True,1,1,1,True,False,
adjacent_ml,works,1831,False,0,0,,0,0,0,,False,
adjacent_ml,works,1832,False,1,1,True,1,1,1,True,False,
adjacent_ml,works,1833,False,0,0,,0,0,0,,False,
adjacent_ml,works,1834,False,0,0,,0,0,0,,False,
adjacent_ml,works,1835,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1836,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1837,False,1,3,True,1,3,1,True,False,
adjacent_ml,works,1838,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1839,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1840,False,1,1,True,1,1,1,True,False,
adjacent_ml,works,1841,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1842,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1843,False,1,2,True,1,2,0,True,False,
adjacent_ml,works,1844,False,1,2,True,1,2,0,True,False,
adjacent_ml,works,1845,False,1,2,True,1,2,1,True,False,
adjacent_ml,works,1846,False,1,6,True,1,6,1,True,False,
adjacent_ml,works,1847,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1848,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1849,False,0,0,,0,0,0,,False,
adjacent_ml,works,1850,False,0,0,,0,0,0,,False,
adjacent_ml,works,1851,False,1,2,True,1,2,1,True,False,
adjacent_ml,works,1852,False,1,5,True,1,5,3,True,False,
adjacent_ml,works,1853,False,1,3,True,1,3,2,True,False,
adjacent_ml,works,1854,False,1,2,True,1,2,1,True,False,
adjacent_ml,works,1855,False,1,3,True,1,3,0,True,False,
adjacent_ml,works,1856,False,1,6,True,1,6,2,True,False,
adjacent_ml,works,1857,False,1,6,True,1,6,3,True,False,
adjacent_ml,works,1858,False,1,3,True,1,3,0,True,False,
adjacent_ml,works,1859,False,1,4,True,1,4,3,True,False,
adjacent_ml,works,1860,False,1,2,True,1,2,1,True,False,
adjacent_ml,works,1861,False,1,1,True,1,1,0,True,False,
adjacent_ml,works,1862,False,1,10,True,1,10,1,True,False,
adjacent_ml,works,1863,False,1,2,True,1,2,0,True,False,
adjacent_ml,works,1864,False,1,7,True,1,7,1,True,False,
adjacent_ml,works,1865,False,1,4,True,1,4,1,True,False,
adjacent_ml,works,1866,False,1,2,True,1,2,1,True,False,
adjacent_ml,works,1867,False,0,0,,0,0,0,,False,
adjacent_ml,works,1868,False,1,3,True,1,3,2,True,False,
adjacent_ml,works,1869,False,1,2,True,1,2,1,True,False,
adjacent_ml,works,1870,False,1,5,True,1,5,2,True,False,
adjacent_ml,works,1871,False,1,6,True,1,6,3,True,False,
adjacent_ml,works,1872,False,1,7,True,1,7,3,True,False,
adjacent_ml,works,1873,False,1,7,True,1,7,3,True,False,
adjacent_ml,works,1874,False,1,13,True,1,13,5,True,False,
adjacent_ml,works,1875,False,1,4,True,1,4,0,True,False,
adjacent_ml,works,1876,False,1,3,True,1,3,1,True,False,
adjacent_ml,works,1877,False,1,5,True,1,5,0,True,False,
adjacent_ml,works,1878,False,1,6,True,1,6,4,True,False,
adjacent_ml,works,1879,False,1,13,True,1,13,5,True,False,
adjacent_ml,works,1880,False,1,3,True,1,3,1,True,False,
adjacent_ml,works,1881,False,1,9,True,1,9,1,True,False,
adjacent_ml,works,1882,False,1,8,True,1,8,1,True,False,
adjacent_ml,works,1883,False,1,5,True,1,5,1,True,False,
adjacent_ml,works,1884,False,1,8,True,1,8,1,True,False,
adjacent_ml,works,1885,False,1,10,True,1,10,5,True,False,
adjacent_ml,works,1886,False,1,16,True,1,16,5,True,False,
adjacent_ml,works,1887,False,1,12,True,1,12,2,True,False,
adjacent_ml,works,1888,False,1,14,True,1,14,3,True,False,
adjacent_ml,works,1889,False,1,15,True,1,15,5,True,False,
adjacent_ml,works,1890,False,1,5,True,1,5,0,True,False,
adjacent_ml,works,1891,False,1,15,True,1,15,3,True,False,
adjacent_ml,works,1892,False,1,2,True,1,2,0,True,False,
adjacent_ml,works,1893,False,1,18,True,1,18,5,True,False,
adjacent_ml,works,1894,False,1,19,True,1,19,4,True,False,
adjacent_ml,works,1895,False,1,7,True,1,7,1,True,False,
adjacent_ml,works,1896,False,1,3,True,1,3,0,True,False,
adjacent_ml,works,1897,False,1,7,True,1,7,0,True,False,
adjacent_ml,works,1898,False,1,14,True,1,14,3,True,False,
adjacent_ml,works,1899,False,1,33,True,1,33,17,True,False,
adjacent_ml,works,1900,False,1,10,True,1,10,5,True,False,
adjacent_ml,works,1901,False,1,19,True,1,19,8,True,False,
adjacent_ml,works,1902,False,1,18,True,1,18,6,True,False,
adjacent_ml,works,1903,False,1,18,True,1,18,2,True,False,
adjacent_ml,works,1904,False,1,21,True,1,21,1,True,False,
adjacent_ml,works,1905,False,1,17,True,1,17,4,True,False,
adjacent_ml,works,1906,False,1,11,True,1,11,1,True,False,
adjacent_ml,works,1907,False,1,10,True,1,10,5,True,False,
adjacent_ml,works,1908,False,1,14,True,1,14,1,True,False,
adjacent_ml,works,1909,False,1,10,True,1,10,4,True,False,
adjacent_ml,works,1910,False,1,14,True,1,14,3,True,False,
adjacent_ml,works,1911,False,1,10,True,1,10,0,True,False,
adjacent_ml,works,1912,False,1,17,True,1,17,1,True,False,
adjacent_ml,works,1913,False,1,14,True,1,14,1,True,False,
adjacent_ml,works,1914,False,1,21,True,1,21,5,True,False,
adjacent_ml,works,1915,False,1,19,True,1,19,5,True,False,
adjacent_ml,works,1916,False,1,13,True,1,13,2,True,False,
adjacent_ml,works,1917,False,1,20,True,1,20,2,True,False,
adjacent_ml,works,1918,False,1,17,True,1,17,2,True,False,
adjacent_ml,works,1919,False,1,20,True,1,20,2,True,False,
adjacent_ml,works,1920,False,1,14,True,1,14,2,True,False,
adjacent_ml,works,1921,False,1,25,True,1,25,2,True,False,
adjacent_ml,works,1922,False,1,18,True,1,18,6,True,False,
adjacent_ml,works,1923,False,1,20,True,1,20,2,True,False,
adjacent_ml,works,1924,False,1,17,True,1,17,1,True,False,
adjacent_ml,works,1925,False,1,18,True,1,18,1,True,False,
adjacent_ml,works,1926,False,1,32,True,1,32,3,True,False,
adjacent_ml,works,1927,False,1,22,True,1,22,2,True,False,
adjacent_ml,works,1928,False,1,29,True,1,29,5,True,False,
adjacent_ml,works,1929,False,1,25,True,1,25,5,True,False,
adjacent_ml,works,1930,False,1,21,True,1,21,4,True,False,
adjacent_ml,works,1931,False,1,39,True,1,39,9,True,False,
adjacent_ml,works,1932,False,1,26,True,1,26,4,True,False,
adjacent_ml,works,1933,True,1,21,True,1,21,1,True,False,
adjacent_ml,works,1934,True,1,22,True,1,22,3,True,False,
adjacent_ml,works,1935,True,1,29,True,1,29,3,True,False,
adjacent_ml,works,1936,True,1,32,True,1,32,1,True,False,
adjacent_ml,works,1937,True,1,25,True,1,25,1,True,False,
adjacent_ml,works,1938,True,1,26,True,1,26,3,True,False,
adjacent_ml,works,1939,True,1,23,True,1,23,7,True,False,
adjacent_ml,works,1940,True,1,31,True,1,31,4,True,False,
adjacent_ml,works,1941,True,1,25,True,1,25,3,True,False,
adjacent_ml,works,1942,True,1,29,True,1,29,2,True,False,
adjacent_ml,works,1943,True,1,32,True,1,32,5,True,False,
adjacent_ml,works,1944,True,1,34,True,1,34,8,True,False,
adjacent_ml,works,1945,True,1,32,True,1,32,10,True,False,
adjacent_ml,works,1946,True,1,25,True,1,25,4,True,False,
adjacent_ml,works,1947,True,1,39,True,1,39,6,True,False,
adjacent_ml,works,1948,True,1,56,True,1,56,13,True,False,
adjacent_ml,works,1949,True,1,35,True,1,35,9,True,False,
adjacent_ml,works,1950,True,1,47,True,1,47,9,True,False,
adjacent_ml,works,1951,True,1,68,True,1,68,12,True,False,
adjacent_ml,works,1952,True,1,43,True,1,43,7,True,False,
adjacent_ml,works,1953,True,1,61,True,1,61,7,True,False,
