layer,fetch_mode,year,in_model_window,work_pages,work_records,work_exhausted,abstract_pages,abstract_records,abstracts_seen,abstract_pull_complete,count_saved,count_works
ai_cv_background,counts,1896,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1897,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1898,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1899,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1900,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1901,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1902,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1903,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1904,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1905,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1906,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1907,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1908,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1909,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1910,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1911,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1912,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1913,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1914,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1915,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1916,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1917,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1918,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1919,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1920,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1921,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1922,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1923,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1924,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1925,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1926,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1927,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1928,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1929,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1930,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1931,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1932,False,0,0,,0,0,0,,False,
ai_cv_background,counts,1933,True,0,0,,0,0,0,,True,2866
ai_cv_background,counts,1934,True,0,0,,0,0,0,,True,2987
ai_cv_background,counts,1935,True,0,0,,0,0,0,,True,3183
ai_cv_background,counts,1936,True,0,0,,0,0,0,,True,3264
ai_cv_background,counts,1937,True,0,0,,0,0,0,,True,3430
ai_cv_background,counts,1938,True,0,0,,0,0,0,,True,3270
ai_cv_background,counts,1939,True,0,0,,0,0,0,,True,3356
ai_cv_background,counts,1940,True,0,0,,0,0,0,,True,3144
ai_cv_background,counts,1941,True,0,0,,0,0,0,,True,2882
ai_cv_background,counts,1942,True,0,0,,0,0,0,,True,2699
ai_cv_background,counts,1943,True,0,0,,0,0,0,,True,2492
ai_cv_background,counts,1944,True,0,0,,0,0,0,,True,2279
ai_cv_background,counts,1945,True,0,0,,0,0,0,,True,2345
ai_cv_background,counts,1946,True,0,0,,0,0,0,,True,2773
ai_cv_background,counts,1947,True,0,0,,0,0,0,,True,3331
ai_cv_background,counts,1948,True,0,0,,0,0,0,,True,3657
ai_cv_background,counts,1949,True,0,0,,0,0,0,,True,4187
ai_cv_background,counts,1950,True,0,0,,0,0,0,,True,4642
ai_cv_background,counts,1951,True,0,0,,0,0,0,,True,5253
ai_cv_background,counts,1952,True,0,0,,0,0,0,,True,5246
ai_cv_background,counts,1953,True,0,0,,0,0,0,,True,5644
ai_cv_background,counts,1954,True,0,0,,0,0,0,,True,5851
ai_cv_background,counts,1955,True,0,0,,0,0,0,,True,6392
ai_cv_background,counts,1956,True,0,0,,0,0,0,,True,6526
ai_cv_background,counts,1957,True,0,0,,0,0,0,,True,6730
ai_cv_background,counts,1958,True,0,0,,0,0,0,,True,7237
ai_cv_background,counts,1959,True,0,0,,0,0,0,,True,7886
ai_cv_background,counts,1960,True,0,0,,0,0,0,,True,8561
ai_cv_background,counts,1961,True,0,0,,0,0,0,,True,8888
ai_cv_background,counts,1962,True,0,0,,0,0,0,,True,9547
ai_cv_background,counts,1963,True,0,0,,0,0,0,,True,11041
ai_cv_background,counts,1964,True,0,0,,0,0,0,,True,12049
ai_cv_background,counts,1965,True,0,0,,0,0,0,,True,12931
ai_cv_background,counts,1966,True,0,0,,0,0,0,,True,13621
ai_cv_background,counts,1967,True,0,0,,0,0,0,,True,14752
ai_cv_background,counts,1968,True,0,0,,0,0,0,,True,16235
ai_cv_background,counts,1969,True,0,0,,0,0,0,,True,17788
ai_cv_background,counts,1970,True,0,0,,0,0,0,,True,20106
ai_cv_background,counts,1971,True,0,0,,0,0,0,,True,19259
ai_cv_background,counts,1972,True,0,0,,0,0,0,,True,20674
ai_cv_background,counts,1973,True,0,0,,0,0,0,,True,21778
ai_cv_background,counts,1974,True,0,0,,0,0,0,,True,22774
ai_cv_background,counts,1975,True,0,0,,0,0,0,,True,24544
ai_cv_background,counts,1976,True,0,0,,0,0,0,,True,24678
ai_cv_background,counts,1977,True,0,0,,0,0,0,,True,26633
ai_cv_background,counts,1978,True,0,0,,0,0,0,,True,28120
ai_cv_background,counts,1979,True,0,0,,0,0,0,,True,29781
ai_cv_background,counts,1980,True,0,0,,0,0,0,,True,31247
ai_cv_background,counts,1981,True,0,0,,0,0,0,,True,32489
ai_cv_background,counts,1982,True,0,0,,0,0,0,,True,32782
ai_cv_background,counts,1983,True,0,0,,0,0,0,,True,35672
ai_cv_background,counts,1984,True,0,0,,0,0,0,,True,37346
ai_cv_background,counts,1985,True,0,0,,0,0,0,,True,39622
ai_cv_background,counts,1986,True,0,0,,0,0,0,,True,44043
ai_cv_background,counts,1987,True,0,0,,0,0,0,,True,48081
ai_cv_background,counts,1988,True,0,0,,0,0,0,,True,51150
ai_cv_background,counts,1989,True,0,0,,0,0,0,,True,55145
ai_cv_background,counts,1990,True,0,0,,0,0,0,,True,61648
ai_cv_background,counts,1991,True,0,0,,0,0,0,,True,65156
ai_cv_background,counts,1992,True,0,0,,0,0,0,,True,70676
ai_cv_background,counts,1993,True,0,0,,0,0,0,,True,74524
ai_cv_background,counts,1994,True,0,0,,0,0,0,,True,78533
ai_cv_background,counts,1995,True,0,0,,0,0,0,,True,81745
ai_cv_background,counts,1996,True,0,0,,0,0,0,,True,88778
ai_cv_background,counts,1997,True,0,0,,0,0,0,,True,89823
ai_cv_background,counts,1998,True,0,0,,0,0,0,,True,93583
ai_cv_background,counts,1999,True,0,0,,0,0,0,,True,100267
ai_cv_background,counts,2000,True,0,0,,0,0,0,,True,116899
ai_cv_background,counts,2001,True,0,0,,0,0,0,,True,127227
ai_cv_background,counts,2002,True,0,0,,0,0,0,,True,220714
ai_cv_background,counts,2003,True,0,0,,0,0,0,,True,203476
ai_cv_background,counts,2004,True,0,0,,0,0,0,,True,215092
ai_cv_background,counts,2005,True,0,0,,0,0,0,,True,252407
ai_cv_background,counts,2006,True,0,0,,0,0,0,,True,276797
ai_cv_background,counts,2007,True,0,0,,0,0,0,,True,289258
ai_cv_background,counts,2008,True,0,0,,0,0,0,,True,304959
ai_cv_background,counts,2009,True,0,0,,0,0,0,,True,331742
ai_cv_background,counts,2010,True,0,0,,0,0,0,,True,352556
ai_cv_background,counts,2011,True,0,0,,0,0,0,,True,366434
ai_cv_background,counts,2012,True,0,0,,0,0,0,,True,377035
ai_cv_background,counts,2013,True,0,0,,0,0,0,,True,388716
ai_cv_background,counts,2014,True,0,0,,0,0,0,,True,398789
ai_cv_background,counts,2015,True,0,0,,0,0,0,,True,405203
ai_cv_background,counts,2016,True,0,0,,0,0,0,,True,421584
ai_cv_background,counts,2017,True,0,0,,0,0,0,,True,433712
ai_cv_background,counts,2018,True,0,0,,0,0,0,,True,473553
ai_cv_background,counts,2019,True,0,0,,0,0,0,,True,523966
ai_cv_background,counts,2020,True,0,0,,0,0,0,,True,552349
ai_cv_background,counts,2021,True,0,0,,0,0,0,,True,564826
ai_cv_background,counts,2022,True,0,0,,0,0,0,,True,560477
ai_cv_background,counts,2023,True,0,0,,0,0,0,,True,643690
ai_cv_background,counts,2024,True,0,0,,0,0,0,,True,659223
ai_cv_background,counts,2025,True,0,0,,0,0,0,,True,821963
logic_math_background,counts,1800,False,0,0,,0,0,0,,False,
logic_math_background,counts,1801,False,0,0,,0,0,0,,False,
logic_math_background,counts,1802,False,0,0,,0,0,0,,False,
logic_math_background,counts,1803,False,0,0,,0,0,0,,False,
logic_math_background,counts,1804,False,0,0,,0,0,0,,False,
logic_math_background,counts,1805,False,0,0,,0,0,0,,False,
logic_math_background,counts,1806,False,0,0,,0,0,0,,False,
logic_math_background,counts,1807,False,0,0,,0,0,0,,False,
logic_math_background,counts,1808,False,0,0,,0,0,0,,False,
logic_math_background,counts,1809,False,0,0,,0,0,0,,False,
logic_math_background,counts,1810,False,0,0,,0,0,0,,False,
logic_math_background,counts,1811,False,0,0,,0,0,0,,False,
logic_math_background,counts,1812,False,0,0,,0,0,0,,False,
logic_math_background,counts,1813,False,0,0,,0,0,0,,False,
logic_math_background,counts,1814,False,0,0,,0,0,0,,False,
logic_math_background,counts,1815,False,0,0,,0,0,0,,False,
logic_math_background,counts,1816,False,0,0,,0,0,0,,False,
logic_math_background,counts,1817,False,0,0,,0,0,0,,False,
logic_math_background,counts,1818,False,0,0,,0,0,0,,False,
logic_math_background,counts,1819,False,0,0,,0,0,0,,False,
logic_math_background,counts,1820,False,0,0,,0,0,0,,False,
logic_math_background,counts,1821,False,0,0,,0,0,0,,False,
logic_math_background,counts,1822,False,0,0,,0,0,0,,False,
logic_math_background,counts,1823,False,0,0,,0,0,0,,False,
logic_math_background,counts,1824,False,0,0,,0,0,0,,False,
logic_math_background,counts,1825,False,0,0,,0,0,0,,False,
logic_math_background,counts,1826,False,0,0,,0,0,0,,False,
logic_math_background,counts,1827,False,0,0,,0,0,0,,False,
logic_math_background,counts,1828,False,0,0,,0,0,0,,False,
logic_math_background,counts,1829,False,0,0,,0,0,0,,False,
logic_math_background,counts,1830,False,0,0,,0,0,0,,False,
logic_math_background,counts,1831,False,0,0,,0,0,0,,False,
logic_math_background,counts,1832,False,0,0,,0,0,0,,False,
logic_math_background,counts,1833,False,0,0,,0,0,0,,False,
logic_math_background,counts,1834,False,0,0,,0,0,0,,False,
logic_math_background,counts,1835,False,0,0,,0,0,0,,False,
logic_math_background,counts,1836,False,0,0,,0,0,0,,False,
logic_math_background,counts,1837,False,0,0,,0,0,0,,False,
logic_math_background,counts,1838,False,0,0,,0,0,0,,False,
logic_math_background,counts,1839,False,0,0,,0,0,0,,False,
logic_math_background,counts,1840,False,0,0,,0,0,0,,False,
logic_math_background,counts,1841,False,0,0,,0,0,0,,False,
logic_math_background,counts,1842,False,0,0,,0,0,0,,False,
logic_math_background,counts,1843,False,0,0,,0,0,0,,False,
logic_math_background,counts,1844,False,0,0,,0,0,0,,False,
logic_math_background,counts,1845,False,0,0,,0,0,0,,False,
logic_math_background,counts,1846,False,0,0,,0,0,0,,False,
logic_math_background,counts,1847,False,0,0,,0,0,0,,False,
logic_math_background,counts,1848,False,0,0,,0,0,0,,False,
logic_math_background,counts,1849,False,0,0,,0,0,0,,False,
logic_math_background,counts,1850,False,0,0,,0,0,0,,False,
logic_math_background,counts,1851,False,0,0,,0,0,0,,False,
logic_math_background,counts,1852,False,0,0,,0,0,0,,False,
logic_math_background,counts,1853,False,0,0,,0,0,0,,False,
logic_math_background,counts,1854,False,0,0,,0,0,0,,False,
logic_math_background,counts,1855,False,0,0,,0,0,0,,False,
logic_math_background,counts,1856,False,0,0,,0,0,0,,False,
logic_math_background,counts,1857,False,0,0,,0,0,0,,False,
logic_math_background,counts,1858,False,0,0,,0,0,0,,False,
logic_math_background,counts,1859,False,0,0,,0,0,0,,False,
logic_math_background,counts,1860,False,0,0,,0,0,0,,False,
logic_math_background,counts,1861,False,0,0,,0,0,0,,False,
logic_math_background,counts,1862,False,0,0,,0,0,0,,False,
logic_math_background,counts,1863,False,0,0,,0,0,0,,False,
logic_math_background,counts,1864,False,0,0,,0,0,0,,False,
logic_math_background,counts,1865,False,0,0,,0,0,0,,False,
logic_math_background,counts,1866,False,0,0,,0,0,0,,False,
logic_math_background,counts,1867,False,0,0,,0,0,0,,False,
logic_math_background,counts,1868,False,0,0,,0,0,0,,False,
logic_math_background,counts,1869,False,0,0,,0,0,0,,False,
logic_math_background,counts,1870,False,0,0,,0,0,0,,False,
logic_math_background,counts,1871,False,0,0,,0,0,0,,False,
logic_math_background,counts,1872,False,0,0,,0,0,0,,False,
logic_math_background,counts,1873,False,0,0,,0,0,0,,False,
logic_math_background,counts,1874,False,0,0,,0,0,0,,False,
logic_math_background,counts,1875,False,0,0,,0,0,0,,False,
logic_math_background,counts,1876,False,0,0,,0,0,0,,False,
logic_math_background,counts,1877,False,0,0,,0,0,0,,False,
logic_math_background,counts,1878,False,0,0,,0,0,0,,False,
logic_math_background,counts,1879,False,0,0,,0,0,0,,False,
logic_math_background,counts,1880,False,0,0,,0,0,0,,False,
logic_math_background,counts,1881,False,0,0,,0,0,0,,False,
logic_math_background,counts,1882,False,0,0,,0,0,0,,False,
logic_math_background,counts,1883,False,0,0,,0,0,0,,False,
logic_math_background,counts,1884,False,0,0,,0,0,0,,False,
logic_math_background,counts,1885,False,0,0,,0,0,0,,False,
logic_math_background,counts,1886,False,0,0,,0,0,0,,False,
logic_math_background,counts,1887,False,0,0,,0,0,0,,False,
logic_math_background,counts,1888,False,0,0,,0,0,0,,False,
logic_math_background,counts,1889,False,0,0,,0,0,0,,False,
logic_math_background,counts,1890,False,0,0,,0,0,0,,False,
logic_math_background,counts,1891,False,0,0,,0,0,0,,False,
logic_math_background,counts,1892,False,0,0,,0,0,0,,False,
logic_math_background,counts,1893,False,0,0,,0,0,0,,False,
logic_math_background,counts,1894,False,0,0,,0,0,0,,False,
logic_math_background,counts,1895,False,0,0,,0,0,0,,False,
logic_math_background,counts,1896,False,0,0,,0,0,0,,False,
logic_math_background,counts,1897,False,0,0,,0,0,0,,False,
logic_math_background,counts,1898,False,0,0,,0,0,0,,False,
logic_math_background,counts,1899,False,0,0,,0,0,0,,False,
logic_math_background,counts,1900,False,0,0,,0,0,0,,False,
logic_math_background,counts,1901,False,0,0,,0,0,0,,False,
logic_math_background,counts,1902,False,0,0,,0,0,0,,False,
logic_math_background,counts,1903,False,0,0,,0,0,0,,False,
logic_math_background,counts,1904,False,0,0,,0,0,0,,False,
logic_math_background,counts,1905,False,0,0,,0,0,0,,False,
logic_math_background,counts,1906,False,0,0,,0,0,0,,False,
logic_math_background,counts,1907,False,0,0,,0,0,0,,False,
logic_math_background,counts,1908,False,0,0,,0,0,0,,False,
logic_math_background,counts,1909,False,0,0,,0,0,0,,False,
logic_math_background,counts,1910,False,0,0,,0,0,0,,False,
logic_math_background,counts,1911,False,0,0,,0,0,0,,False,
logic_math_background,counts,1912,False,0,0,,0,0,0,,False,
logic_math_background,counts,1913,False,0,0,,0,0,0,,False,
logic_math_background,counts,1914,False,0,0,,0,0,0,,False,
logic_math_background,counts,1915,False,0,0,,0,0,0,,False,
logic_math_background,counts,1916,False,0,0,,0,0,0,,False,
logic_math_background,counts,1917,False,0,0,,0,0,0,,False,
logic_math_background,counts,1918,False,0,0,,0,0,0,,False,
logic_math_background,counts,1919,False,0,0,,0,0,0,,False,
logic_math_background,counts,1920,False,0,0,,0,0,0,,False,
logic_math_background,counts,1921,False,0,0,,0,0,0,,False,
logic_math_background,counts,1922,False,0,0,,0,0,0,,False,
logic_math_background,counts,1923,False,0,0,,0,0,0,,False,
logic_math_background,counts,1924,False,0,0,,0,0,0,,False,
logic_math_background,counts,1925,False,0,0,,0,0,0,,False,
logic_math_background,counts,1926,False,0,0,,0,0,0,,False,
logic_math_background,counts,1927,False,0,0,,0,0,0,,False,
logic_math_background,counts,1928,False,0,0,,0,0,0,,False,
logic_math_background,counts,1929,False,0,0,,0,0,0,,False,
logic_math_background,counts,1930,False,0,0,,0,0,0,,False,
logic_math_background,counts,1931,False,0,0,,0,0,0,,False,
logic_math_background,counts,1932,False,0,0,,0,0,0,,False,
logic_math_background,counts,1933,True,0,0,,0,0,0,,True,541
logic_math_background,counts,1934,True,0,0,,0,0,0,,True,595
logic_math_background,counts,1935,True,0,0,,0,0,0,,True,681
logic_math_background,counts,1936,True,0,0,,0,0,0,,True,678
logic_math_background,counts,1937,True,0,0,,0,0,0,,True,702
logic_math_background,counts,1938,True,0,0,,0,0,0,,True,675
logic_math_background,counts,1939,True,0,0,,0,0,0,,True,642
logic_math_background,counts,1940,True,0,0,,0,0,0,,True,639
logic_math_background,counts,1941,True,0,0,,0,0,0,,True,579
logic_math_background,counts,1942,True,0,0,,0,0,0,,True,551
logic_math_background,counts,1943,True,0,0,,0,0,0,,True,483
logic_math_background,counts,1944,True,0,0,,0,0,0,,True,491
logic_math_background,counts,1945,True,0,0,,0,0,0,,True,459
logic_math_background,counts,1946,True,0,0,,0,0,0,,True,558
logic_math_background,counts,1947,True,0,0,,0,0,0,,True,725
logic_math_background,counts,1948,True,0,0,,0,0,0,,True,831
logic_math_background,counts,1949,True,0,0,,0,0,0,,True,990
logic_math_background,counts,1950,True,0,0,,0,0,0,,True,1208
logic_math_background,counts,1951,True,0,0,,0,0,0,,True,1452
logic_math_background,counts,1952,True,0,0,,0,0,0,,True,1504
logic_math_background,counts,1953,True,0,0,,0,0,0,,True,1665
logic_math_background,counts,1954,True,0,0,,0,0,0,,True,1667
logic_math_background,counts,1955,True,0,0,,0,0,0,,True,1884
logic_math_background,counts,1956,True,0,0,,0,0,0,,True,2029
logic_math_background,counts,1957,True,0,0,,0,0,0,,True,2019
logic_math_background,counts,1958,True,0,0,,0,0,0,,True,2334
logic_math_background,counts,1959,True,0,0,,0,0,0,,True,2575
logic_math_background,counts,1960,True,0,0,,0,0,0,,True,2876
logic_math_background,counts,1961,True,0,0,,0,0,0,,True,3038
logic_math_background,counts,1962,True,0,0,,0,0,0,,True,3545
logic_math_background,counts,1963,True,0,0,,0,0,0,,True,4030
logic_math_background,counts,1964,True,0,0,,0,0,0,,True,4620
logic_math_background,counts,1965,True,0,0,,0,0,0,,True,5147
logic_math_background,counts,1966,True,0,0,,0,0,0,,True,5868
logic_math_background,counts,1967,True,0,0,,0,0,0,,True,6306
logic_math_background,counts,1968,True,0,0,,0,0,0,,True,6905
logic_math_background,counts,1969,True,0,0,,0,0,0,,True,8086
logic_math_background,counts,1970,True,0,0,,0,0,0,,True,8883
logic_math_background,counts,1971,True,0,0,,0,0,0,,True,8891
logic_math_background,counts,1972,True,0,0,,0,0,0,,True,9694
logic_math_background,counts,1973,True,0,0,,0,0,0,,True,9717
logic_math_background,counts,1974,True,0,0,,0,0,0,,True,10451
logic_math_background,counts,1975,True,0,0,,0,0,0,,True,10714
logic_math_background,counts,1976,True,0,0,,0,0,0,,True,10690
logic_math_background,counts,1977,True,0,0,,0,0,0,,True,11207
logic_math_background,counts,1978,True,0,0,,0,0,0,,True,11231
logic_math_background,counts,1979,True,0,0,,0,0,0,,True,11570
logic_math_background,counts,1980,True,0,0,,0,0,0,,True,12178
logic_math_background,counts,1981,True,0,0,,0,0,0,,True,12597
logic_math_background,counts,1982,True,0,0,,0,0,0,,True,13065
logic_math_background,counts,1983,True,0,0,,0,0,0,,True,13643
logic_math_background,counts,1984,True,0,0,,0,0,0,,True,14650
logic_math_background,counts,1985,True,0,0,,0,0,0,,True,15325
logic_math_background,counts,1986,True,0,0,,0,0,0,,True,16505
logic_math_background,counts,1987,True,0,0,,0,0,0,,True,17567
logic_math_background,counts,1988,True,0,0,,0,0,0,,True,18919
logic_math_background,counts,1989,True,0,0,,0,0,0,,True,20663
logic_math_background,counts,1990,True,0,0,,0,0,0,,True,21961
logic_math_background,counts,1991,True,0,0,,0,0,0,,True,23052
logic_math_background,counts,1992,True,0,0,,0,0,0,,True,24851
logic_math_background,counts,1993,True,0,0,,0,0,0,,True,26224
logic_math_background,counts,1994,True,0,0,,0,0,0,,True,27462
logic_math_background,counts,1995,True,0,0,,0,0,0,,True,28884
logic_math_background,counts,1996,True,0,0,,0,0,0,,True,29995
logic_math_background,counts,1997,True,0,0,,0,0,0,,True,31010
logic_math_background,counts,1998,True,0,0,,0,0,0,,True,32259
logic_math_background,counts,1999,True,0,0,,0,0,0,,True,33649
logic_math_background,counts,2000,True,0,0,,0,0,0,,True,37843
logic_math_background,counts,2001,True,0,0,,0,0,0,,True,39255
logic_math_background,counts,2002,True,0,0,,0,0,0,,True,58383
logic_math_background,counts,2003,True,0,0,,0,0,0,,True,53443
logic_math_background,counts,2004,True,0,0,,0,0,0,,True,53252
logic_math_background,counts,2005,True,0,0,,0,0,0,,True,61478
logic_math_background,counts,2006,True,0,0,,0,0,0,,True,66244
logic_math_background,counts,2007,True,0,0,,0,0,0,,True,69306
logic_math_background,counts,2008,True,0,0,,0,0,0,,True,72284
logic_math_background,counts,2009,True,0,0,,0,0,0,,True,75982
logic_math_background,counts,2010,True,0,0,,0,0,0,,True,79643
logic_math_background,counts,2011,True,0,0,,0,0,0,,True,83871
logic_math_background,counts,2012,True,0,0,,0,0,0,,True,86217
logic_math_background,counts,2013,True,0,0,,0,0,0,,True,88689
logic_math_background,counts,2014,True,0,0,,0,0,0,,True,90016
logic_math_background,counts,2015,True,0,0,,0,0,0,,True,89608
logic_math_background,counts,2016,True,0,0,,0,0,0,,True,90074
logic_math_background,counts,2017,True,0,0,,0,0,0,,True,89414
logic_math_background,counts,2018,True,0,0,,0,0,0,,True,92450
logic_math_background,counts,2019,True,0,0,,0,0,0,,True,92552
logic_math_background,counts,2020,True,0,0,,0,0,0,,True,101954
logic_math_background,counts,2021,True,0,0,,0,0,0,,True,97441
logic_math_background,counts,2022,True,0,0,,0,0,0,,True,93767
logic_math_background,counts,2023,True,0,0,,0,0,0,,True,101149
logic_math_background,counts,2024,True,0,0,,0,0,0,,True,98137
logic_math_background,counts,2025,True,0,0,,0,0,0,,True,123418
